Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,Start_Year,End_Year
2006/07,All codes,All admissions,All admissions,Attributable number,Female,161800.0,2006,7
2006/07,C00-D48,All cancers,All cancers,Attributable number,Female,47500.0,2006,7
2006/07,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,50900.0,2006,7
2006/07,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,43600.0,2006,7
2006/07,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,7600.0,2006,7
2006/07,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,25200.0,2006,7
2006/07,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2300.0,2006,7
2006/07,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,6000.0,2006,7
2006/07,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,600.0,2006,7
2006/07,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,800.0,2006,7
2006/07,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,5800.0,2006,7
2006/07,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,300.0,2006,7
2006/07,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,900.0,2006,7
2006/07,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,2700.0,2006,7
2006/07,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1600.0,2006,7
2006/07,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1300.0,2006,7
2006/07,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2000.0,2006,7
2006/07,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,40300.0,2006,7
2006/07,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,8600.0,2006,7
2006/07,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,11500.0,2006,7
2006/07,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,20600.0,2006,7
2006/07,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3000.0,2006,7
2006/07,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,6500.0,2006,7
2006/07,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600.0,2006,7
2006/07,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,400.0,2006,7
2006/07,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,5200.0,2006,7
2006/07,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1700.0,2006,7
2006/07,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,800.0,2006,7
2006/07,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,6800.0,2006,7
2006/07,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,4800.0,2006,7
2006/07,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,600.0,2006,7
2005/06,All codes,All admissions,All admissions,Number of admissions,Unknown,8249330.0,2005,6
2005/06,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Unknown,1430028.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Number of admissions,Unknown,1261802.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Unknown,410937.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Unknown,845712.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Unknown,957745.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Unknown,80294.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Unknown,13281.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Unknown,34442.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Unknown,4523.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Unknown,7041.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Unknown,78931.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Unknown,10974.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Unknown,25144.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Unknown,20307.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Unknown,12999.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Unknown,29906.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,5619.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,104942.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,87654.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,225098.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,306039.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,38930.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,96537.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,11479.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,7634.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,23117.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,14178.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,2793.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Unknown,114119.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Unknown,61269.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Unknown,12778.0,2005,6
2005/06,All codes,All admissions,All admissions,Attributable number,Unknown,457800.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Attributable number,Unknown,163200.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Unknown,109800.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Unknown,147500.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Unknown,16100.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Unknown,66900.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Unknown,9100.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Unknown,23900.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Unknown,3700.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Unknown,900.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Unknown,34100.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Unknown,3000.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Unknown,5800.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Unknown,5400.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Unknown,4900.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Unknown,5500.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,4900.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,83800.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Unknown,21100.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,36200.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,77800.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7800.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,16500.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7300.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,1900.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,12200.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,2700.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,1300.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Unknown,13600.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Unknown,6800.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Unknown,700.0,2005,6
2005/06,All codes,All admissions,All admissions,Number of admissions,Male,3831318.0,2005,6
2005/06,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Male,785739.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Number of admissions,Male,621984.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Male,207949.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Male,480636.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Male,473409.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Male,47427.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Male,9160.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Male,24984.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Male,3798.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Male,13227.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Male,59918.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Male,7126.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Male,17820.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Male,10597.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Male,5689.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Male,17669.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Male,3135.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Male,54047.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Male,44830.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,120179.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,199546.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,23010.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,46317.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Male,8715.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Male,4805.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,11846.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,5691.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,1126.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Male,44098.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Male,14203.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,13227.0,2005,6
2005/06,All codes,All admissions,All admissions,Attributable number,Male,291200.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Attributable number,Male,115600.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,58600.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,101400.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,8300.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,41900.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,6900.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,17800.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,3200.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,13227.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,28100.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,2600.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,4900.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,2700.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,3200.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,4300.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,2800.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,43600.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,12300.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,24100.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,56300.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,4500.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,9400.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,5700.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,1500.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,6600.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Male,1100.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Male,500.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Male,5800.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Male,1600.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Male,13227.0,2005,6
2005/06,All codes,All admissions,All admissions,Number of admissions,Female,4418012.0,2005,6
2005/06,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Female,644289.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Number of admissions,Female,639818.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Female,202988.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Female,365076.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Female,484336.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Female,32867.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Female,4121.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Female,9458.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Female,725.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Female,7041.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Female,19013.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Female,3848.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Female,7324.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Female,9710.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Female,7310.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Female,12237.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Female,2484.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Female,50895.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Female,42824.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,104919.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,106493.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,15920.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Female,50220.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2764.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Female,2829.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,11271.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,8487.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Female,1667.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Female,70021.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Female,47066.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Female,12775.0,2005,6
2005/06,All codes,All admissions,All admissions,Attributable number,Female,166600.0,2005,6
2005/06,C00-D48,All cancers,All cancers,Attributable number,Female,47600.0,2005,6
2005/06,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,51200.0,2005,6
2005/06,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,46200.0,2005,6
2005/06,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,7900.0,2005,6
2005/06,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,25000.0,2005,6
2005/06,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,2200.0,2005,6
2005/06,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,6100.0,2005,6
2005/06,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,600.0,2005,6
2005/06,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,900.0,2005,6
2005/06,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,6000.0,2005,6
2005/06,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,400.0,2005,6
2005/06,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,900.0,2005,6
2005/06,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,2700.0,2005,6
2005/06,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1700.0,2005,6
2005/06,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1200.0,2005,6
2005/06,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2100.0,2005,6
2005/06,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,40300.0,2005,6
2005/06,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,8900.0,2005,6
2005/06,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,12200.0,2005,6
2005/06,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,21500.0,2005,6
2005/06,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3300.0,2005,6
2005/06,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,7100.0,2005,6
2005/06,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600.0,2005,6
2005/06,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,400.0,2005,6
2005/06,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,5600.0,2005,6
2005/06,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1500.0,2005,6
2005/06,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,700.0,2005,6
2005/06,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,7800.0,2005,6
2005/06,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,5200.0,2005,6
2005/06,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,700.0,2005,6
2004/05,All codes,All admissions,All admissions,Number of admissions,Unknown,7846548.0,2004,5
2004/05,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Unknown,1401878.0,2004,5
2004/05,C00-D48,All cancers,All cancers,Number of admissions,Unknown,1179955.0,2004,5
2004/05,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Unknown,404875.0,2004,5
2004/05,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Unknown,823479.0,2004,5
2004/05,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Unknown,883439.0,2004,5
2004/05,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Unknown,73491.0,2004,5
2004/05,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Unknown,12029.0,2004,5
2004/05,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Unknown,31358.0,2004,5
2004/05,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Unknown,4148.0,2004,5
2004/05,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Unknown,6390.0,2004,5
2004/05,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Unknown,74227.0,2004,5
2004/05,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Unknown,10040.0,2004,5
2004/05,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Unknown,23172.0,2004,5
2004/05,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Unknown,18340.0,2004,5
2004/05,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Unknown,13254.0,2004,5
2004/05,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Unknown,28033.0,2004,5
2004/05,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,5757.0,2004,5
2004/05,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,107422.0,2004,5
2004/05,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,82877.0,2004,5
2004/05,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,216998.0,2004,5
2004/05,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,305650.0,2004,5
2004/05,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,36995.0,2004,5
